id,label
53,"1: by ""Edw. Greenfield"" [a2r]"
54,"1: by ""Samuel King"" [I4v]"
55,"10: by ""Iames Mervyn""; ""Fra Butler""; ""Dru. Cooper""; ""Ric. Belling""; ""T. I.""; ""W. Markham""; ""W. Smith""; ""Iohn Oglebye""; ""Iohn Iacson""; ""Iames Mervyn"" [A3r]"
56,"1: by ""Rich: Brome"" [A2r]"
57,"6: by ""Stephen Bradwell""; ""Robert Davenport""; ""Thoma Combe""; ""Jo. Robinson""; ""Tho. Iordan""; ""Tho. Rawlines"" [A6r]"
58,"1: by ""Falkland"" [a5r]"
59,"3: by ""E. B.""; ""C. G.""; ""R. W."" [A3r]"
60,"11: by ""Nath. Richards""; ""C. G.""; ""Robert Davenport""; ""R. W.""; ""Rob. Chamberlain""; ""T. Iourdan""; ""I. Gough""; ""E. B.""; ""I. Tatham"" [<i>var</i>.: ""Latham""]; ""I. Knight""; ""Jo. Meriell"" [A2v]"
61,"2: by ""C. G."" [A3r]; by ""Rob. Chamberlain"" [<i>var</i>.: ""R. C.""] [A4r]"
62,"2: by ""C. G.""; ""R. W."" [A3r]"
63,"5: by ""C. G.""; ""M. R.""; ""H. Harris""; ""T. Rawlins""; ""E. B."" [A2v]"
64,"3: by ""H. Harris""; ""T. Rawlins""; ""E. B."" [A2v]"
65,"1: by ""Richard Woolfall"" [A4r]"
66,"7: by ""Nich. Downey""; ""Rob: Stapylton""; ""Rich. Doddridge""; ""A. Short""; ""Ed. Hall""; ""Ioh: Hall""; ""S. Hall"" [*2v]"
67,"4: by ""Eleonora Burnell"" (2); ""Io. Bermingham""; ""Philippus Patricius"" [A3r]"
68,"3: by ""William Smyth""; ""Paul Aylward""; ""Daniell Breedy"" [¶3r]"
69,"1: by ""John Denham"" [a1r]"
70,"2: by ""Tho. Stanley""; ""A. F."" [A3r]"
71,"1: by ""E. D."" [A3v, mis-signed A2]"
72,"1: by ""E. D."" [A2r]"
73,"3: by unsigned; ""W. G.""; ""E. F."" [¶5v]"
74,"1: by ""W. M. B."" [A1v]"
75,"1: by ""F. W."" [A1v]"
76,"3: by ""I. R.""; ""R. D.""; ""G. Lynn"" [A3r]"
77,"6: by ""Ja: Shirley""; ""Char. Cotton""; ""Cromwel Stanhop""; ""Ric. Rogers""; ""Edward Williams""; ""Mat. Carter"" [B1r]"
78,1: by unsigned [A3r]
79,"5: by ""Richard Lovelace""; ""Norreys Jephson""; ""W. E.""; ""H: Harington""; ""James Ramsey"" [A2v]"
80,"5: by ""John Hall""; ""J. B.""; ""Ja. Shirley""; ""Jo: Tatham""; ""Alex. Brome"" [A3r]"
81,"1: by ""Ed: Ashen"" [H3r]"
82,"5: by unsigned; ""S. Gott""; ""Tho: Berney""; ""D. Whitford""; ""Sandysius Staunton"" [A8r]"
83,"3: by ""R. C.""; ""Edmond Rookwood""; ""T. C."" [A3r]"
84,"1: by ""Hall"" [A4v]"
85,"5: by ""J. Hall""' ""JO. Quarles""; ""Ro. Hills""; ""Jo. Cary""; ""E. Mannyng"" [A3r]"
86,"1: by ""I. H."" [A3r]"
87,"1: by ""J. D."" [A3r]"
88,"1: by ""John Tatham"" [A3r]"
89,"1: by ""R. C."" [A3r]"
90,"5: by ""James Howel""; ""E. Aldrich""; ""Tho. Revel""; ""A: Prissoe""; ""J. Cole"" [a5v]"
91,"3: by ""P. I.""; ""John Penrice""; ""Joseph Philips"" [A3r]"
92,"3: by ""Ja. Swinhoe""; ""Eldred Revett""; ""F. S."" [*<sub>*</sub>*1r]"
93,"1: by ""R: B:"" [A3v]"
94,1: by unsigned [A4r]
95,"6: by ""Stephanus Broelmannus Agrippinensis""; ""Philippus Harrisonus""; ""Franciscus Yomans""; ""Christoforus Atkinsonus""; ""C. Downhalus""; ""Guil. Camden"" [sig. A4v]"
96,"10: by ""Thomae Hollandi""; ""Del. S. Alberico Gentile""; ""Richardus Edes""; ""Henricus Bust""; ""Mattaeus Guinne""; ""Richardus Late-warr""; ""Franciscus Sidneius""; ""Iohannes Hoschines""; ""Gulielmus Ballowe""; ""Iacobus Westonus"" [A4v]"
97,"4: by ""Guil: Paddy""; unsigned; ""Ioa. Craigius""; ""Θώμας ό Φρεάρριξ"" [Greek] [<sup>π</sup>C1r]"
98,"1: by ""Dulman Clericus tuus a Desca suâ"" (Dulman is a character in the play) [A3r]"
99,"2: by ""Dulman Clericus tuus a Desca suâ"" (Dulman is a character in the play) [*3r]; by unsigned [*3v]"
100,"2: by ""Hugo Hollandus""; ""Tho. Farnabius"" [A5v]"
101,"3: by ""Edvardus King""; ""Ed. Kemp""; ""J. Rogers"" [¶2r]"
102,"3: by John Walpole (signed in Greek); ""Pet: Vowellus""; ""Anonymus"" [A6v]"
103,"6: ""Guil. Creed""; ""I. Goad""; ""Rich. Paynter""; ""Guil. Walwyn""; ""Petrus Mews""; ""Arthurus Amherst"" [*3r]"
104,"22: by ""T. B.""; ""E. C.""; ""M. C.""; ""R. S.""; ""T. Ch.""; ""G. W.""; ""P. B.""; ""A. W.""; ""I. B.""; ""I. D.""; ""The Printer""; ""M. A."" (Italian prose); ""I. de B""; ""H. M.""; ""B. C.""; ""K. D."" (2); ""P. W.""; ""G. H.""; ""E. H."" [3¶2v]; ""The opinion of the author himself after all these commendation"" [5¶1v]"
105,"20: by ""T. B.""; ""E. C.""; ""M. C.""; ""R. S.""; ""T. Ch.""; ""G. W.""; ""P. B.""; ""A. W.""; ""I. B.""; ""I. D.""; ""Richard Smith""; ""M. A."" (Italian prose); ""I. de B""; ""H. M.""; ""B. C.""; ""K. D."" (2); ""P. W.""; ""G. H.""; ""E. H."" [3¶2v]"
106,"3: by ""Richardus Edes""; ""Del. S. Alberico Gentile""; ""I. C."" [A3r]"
107,"31: by ""Jo. Oënus""; ""Joannes Footus""; ""Jo. Oënus""; ""Hugo Barquerius""; ""Jacobus Huseus""; ""Samson Huseus""; ""Joannes Huntus""; ""Richardus Daniel""; ""Thomas Bastardus""; ""Gulielmus Burtonus""; ""Rogerus Ravencroftus""; ""Richardus Bucherus""; ""Henricus Bellingamus""; ""Carolus Rivius""; ""Richardus Savagius""; ""Henricus Martinius""; ""Robertus Bilæus""; ""Thomas Ateivs""; ""Joannes Oenus""; ""Thomas Barquerius""; ""Martinus Heton""; ""Guilielmus Gager""; ""Edvardus Saunders""; ""Richardus Late-War""; ""Franciscus Cocus""; ""Rowlandus Searchfield""; ""Carolus Sonibancke""; ""Thomas Harryson""; ""Tho. Jenison""; ""R. W.""; unsigned [c2r]"
108,"1: by ""Robert Ayton"" [a1r]"
109,"1: by ""Robert Ayton"" [A5r]"
110,"3: by ""Io. Murray""; ""W. Quin""; unsigned [G1r]"
111,"1: by ""R. W."" [L4r]"
112,"9: by ""I. Selden""; ""Ed. Heyward""; ""Geor. Chapman""; ""H. Holland""; ""I. D.""; ""E. Bolton""; ""Franc. Beaumont"" (3) [¶3v]"
113,"12: by ""I. Selden""; ""Ed. Heyward""; ""Wil. Hodgson"" (2); ""Geor. Chapman""; ""H. Holland""; ""I. D.""; ""George Lucy""; ""E. Bolton""; ""Franc. Beaumont"" (3) [A3v]"
114,"4: by ""Ben: Ionson""; ""Hugh Holland"" [<sup>π</sup>A4r]; by ""L. Digges""; ""I. M."" [<sup>π</sup>B1r]"
115,"7: by unsigned (2) [<sup>π</sup>A5r]; by ""L. Digges""; ""I. M."" [<sup>π</sup>A6r]; by ""Ben: Ionson""; ""I. M. S.""; ""Hugh Holland""; [*2r]"
116,"3: by ""Sh. Marmion""; ""D. E.""; ""S. N."" [A7r]"
117,"2: by ""Robert Ayton""; ""Io. Murray"" [A5v]"
118,"2: by ""C. G.""; ""Robert Chamberlaine"" [A4r]"
119,"11: by ""Ro. Randolph"" (2); ""I. T.""; ""Tho. Terrent""; ""R. Bride-oake""; ""Ed. Gayton""; ""G. W."" ; ""Ios. Howe""; ""Owen Feltham""; ""R. Gostelow""; ""Ric. West"" [*2r]"
120,"11: by ""Ro. Randolph"" (2); ""I. T.""; ""Tho. Terrent""; ""R. Bride-oake""; ""Ed. Gayton""; ""G. W."" ; ""Ios. Howe""; ""Owen Feltham""; ""R. Gostelow""; ""Ric. West"" [A2r]"
121,"11: by ""Ro. Randolph"" (2); ""I. T.""; ""Tho. Terrent""; ""R. Bride-oake""; ""Ed. Gayton""; ""G. W."" ; ""Ios. Howe""; ""Owen Feltham""; ""R. Gostelow""; ""Ric. Wets"" [A2r]"
122,"10: by ""Edward Hide"" (2); ""Edward Fraunces""; ""Rich. Benefield""; ""James Duport""; ""Thom. Riley""; ""Car. Fotherbie""; ""Fr. Meares""; ""Ro. Randolph""; ""Thom. Vincent"" [<sup>3</sup>A3v]"
123,"4: by ""Edward Herbert""; ""Barton Holyday""; ""Zouch Tounley""; ""I. C."" [A7r]"
124,"13: by ""R. Broome""; ""Tho. Nabbes""; ""C. G.""; ""Geo. Lynn""; ""Robert Chamberlaine""; ""H. Davison""; ""James Jones""; ""H. Davison""; ""William Barnes""; ""Tho. Rawlins""; ""An. Newport""; ""R. Pynder""; ""W. Ling"" [*6r]"
125,"4: by ""H. Benet""; ""Rob. Waring""; ""Will. Cartwright""; ""Guil. Cartwright"" [<sup>π</sup>A2r]"
126,"1: ""The Copy of a Letter Writt'n by Sir Henry Wootton, to the Author, upon the following Poem. From the Colledge [of Eton], this 13. of April, 1638."" (a letter) signed ""Henry Wootton"" with ""Postscript"" [E4r]"
127,"7: by ""Tho. Stanley""; ""Tho. May""; ""Geo. Bucke""; ""Fra. Tuckyr""; ""Ed. Powel""; ""Geo. Hill"" (2) [A4r]"
128,"14: by ""William Beversham""; ""Robert Brounrigg""; ""J: Hall""; ""Tho: Bradford""; ""Henry Bold""; ""John Gleane""; ""Christophorus Baretus"" (Latin prose address); ""C. B.""; ""Joh. Quarles"" (2); ""Charles Cremer""; ""Carol. Cremer""; ""Wil: Smith""; ""Jos. Brown"" [A4r]"
129,"37: ""To the Stationer"" signed ""Grandison""; by ""H. Howard""; ""Henry Mody""; ""Thomas Peyton""; ""Aston Cokaine""; ""Jo. Pettus""; ""Robert Stapylton""; ""George Lisle""; ""I. Denham""; ""Edw. Waller""; ""Rich. Lovelace""; ""Wil. Habington""; ""Ia. Howell""; ""Tho. Stanley""; ""Roger L'Estrange""; ""Robert Gardiner""; ""John Web""; ""George Buck""; ""Joh. Earle""; ""I. M.""; ""Jasper Maine""; ""William Cartwright"" (2); ""Rich. Corbet""; ""Ben. Johnson""; ""Rob. Herrick""; ""I. Berhenhead""; ""Edw. Powell""; ""G. Hills""; ""Jos. Howe""; ""T. Palmer""; ""Alex. Brome""; ""John Harris""; ""Henry Harington""; ""Ric. Brome""; ""Ja. Shirley"" [a1r]; ""The Stationer"" signed ""H. Moseley"" [g2r]"
130,1: by unsigned [5X4v]
131,"53: by ""K. P.""; ""Monmouth""; ""T. P.""; ""Edw. Dering""; ""Io. Pettus""; ""Robert Stapylton""; ""Io. Ieffryes""; ""Jasper Mayne""; ""W. Barker""; ""Edw. Sherburne""; ""Iames Howell""; ""Jo. Leigh""; ""I. C.""; ""Fr. Finch""; ""Io. Finch""; ""Thomas Baines""; ""Will. Creed""; ""Rob. Waring""; ""John Berkenhead"" [var. ""I. B.""]; ""W. Towers""; ""Henry Vaughan""; ""Ios. Howe""; ""M. Lluellin""; ""Rich Goodridge""; ""Io. Fell""; ""Iohn Raymond""; ""Robert Gardiner""; ""W. Waring""; ""Hen. Lawes""; ""Ralph Bathhurst""; ""Mat. Smalwood""; ""Tho. Vaughan""; ""Fr. Palmer""; ""Geo. Hill""; ""Hen. Davison""; (""Rich: Watkins""; cancelled and reprinted later); ""J. Cobbe""; ""Rich: Iles""; ""E. Nevill""; ""Will. Stanton""; ""R. Mason""; ""Hen. Davison""; ""Tho. Severne""; ""H. B.""; ""Will. Bell""; ""I. P.""; ""Alexander Brome""; ""Tho: Philipott""; ""C: W.""; ""Tho: Cole""; ""B: C:""; ""Rich: Watkins"" (revised version); ""R. Hill""; ""Iz. Wa."" [<sup>π</sup>a6v]"
132,"7: by ""W. B.""; ""J. B.""; ""J. F."" [A3v]; by ""Ben. Johnson""; ""Rob. Herrick""; unsigned; ""I. Berkenhead"" [A4v]"
133,"3: by ""Aston Cokaine""; ""Alex. Brome"" (2) [A3r, mis-signed A2]"
134,"1: by ""Hall"" [<sup>(5)</sup>A4v]"
135,"1: by unsigned [H4r, sometimes misprinted G4]"
136,"1: by ""Nath. Richards."" [A4r]"
137,"1: by ""Tho. Bancroft"" [A6v]"
138,"3: by ""Ben. Johnson""; ""T. S.""; ""Alex. Brome"" [<sup>π</sup>A6r]"
