id,label
38,"[in single column] —— <i>Neque, me vt miretur turba, laboro</i>: | <i>Contentus  paucis lectoribus</i>."
39,"[in single column] H<small>ORAT</small>. | <i>Vt sis tu  similis Cœlî, Byrrhiq</i>[<i>ue</i>] <i>latronum</i>, | <i>Non ego sim Caprî, neq</i>[<i>ue</i>] <i>Sulcî. Cur metuas me?</i>"
40,"<i>Flectere si nequeo Superos, Acheronta mouebo</i>."
41,<i>Non inferiora secutus</i>.
42,[in single column] ———Pers. <i>Ipse semipaganus</i> | <i>Ad sacra vatum carmen affero nostrum</i>.  | <i>Similia labia similes</i> | <i>habent lactucas</i>.
43,"[in single column] —————— <i>Quod si</i> | <i>Iudicium subtile, videndis artibus  illud</i> | <i>Ad libros & ad hæc Musarum dona vocares:</i> | <i>Bœotum in crasso iurares aëre natum</i>.  | Horat. in Epist. ad Oct. Aug. [<i>var.</i>: ""<i>natos</i>.""]"
44,"[in single column] —————— <i>Quod si</i> | <i>Iudicium subtile, videndis artibus  illud</i> | <i>Ad libros & ad hæc Musarum dona vocares:</i> | <i>Bœotum in crasso jurares aëre natos</i>.  | Horat. in Epist. ad Oct. Aug."
45,<i>Aut prodesse solent aut delectare</i>.
46,<i>Historia vita temporis</i>.
47,<i>Historia vita Temporis</i>.
48,"[in single column] —————<i>leuis esse videtur</i> | <i>Fabula, quæ posci vult, & spectata  reponi.</i>"
49,M<small>ART</small>. <i>Quid titulum poscis? Versus duo trésue legantur</i>.
50,Vir. <i>Parua sub ingenti matris se subijcit vmbra</i>.
51,"[in single column] ———<i>qui se mirantur, in illos</i> | <i>Virus habe:  nos hæc nouimus esse nihil</i>."
52,"<i>Non quam diu, sed quam bene</i>."
53,[in single column] Hora.———<i>Si quid</i>----- | ———<i>Candidus Imperti si non his vtere mecum</i>.
54,[in single column] Horat.———<i>Si quid</i>——— | ———<i>Candidus Imperti si  non his vtero mecum</i>.
55,[in single column] Horat.———<i>Si quid</i>——— | ———<i>Candidus Imperti si non his vtero mecum</i>.
56,<i>Omnis & ad reducem iam litat ara Deum</i>. Mart. lib.<small>VIII</small>. Epig.<small>XIV</small>.
57,-------<i>Non norunt hæc monumenta mori</i>.
58,"<i>Hîc choreæ, cantúsque vigent</i>. [<i>var</i>.: ""<i>cantúqsue</i>""]"
59,"[Italian] <i>Meglio è il poco terreno ben coltuiare, che'l molton lasciar per mal gouerno miseramente imboschire. Sannaz<sup>o</sup></i>."
60,"Mart. lib. 7. Ep. 5. <i>Rursus Iô, Magnos clamat  noua-Troia Triumphos</i>."
61,<i>Quando magis Dignos licuit Spectare Triumphos?</i>
62,[in single column] Horat.———<i>Multaq; pars mei</i> | <i>Vitabit Libitinam</i>———
63,[in single column] Horat.——<i>Multaq</i>; <i>pars mei</i> | <i>Vitabit Libitinam</i> ——
64,H<small>ORAT</small>. <i>Siccis omnia nam dura Deus proposuit</i>.
65,H<small>ORAT</small>. <i>Siccis  omnia dura Deus proposuit</i>.
66,H<small>ORAT</small>. <i>Siccis omnia dura Deus proposuit</i>.
67,[in single column] — — — <i>Vsque ego postera</i> | <i>Crescam laude  recens</i>.
68,[in single column] ———<i>Vsque ego postera</i> | <i>Crescam laude recens</i>.
69,<i>Quando magis dignos licuit spectare triumphos?</i>
70,"<i>Si non, His vtere Mecum</i>."
71,—————<i>Hæc  placuit semel.</i>——
72,—————<i>Hæc placuit semel.</i>——
73,[in single column] Hor. . . . . <i>me lectori credere mallem:</i> | <i>Quàm spectatoris fastidia ferre superbi</i>.
74,"[in single column] <i>Monstra fato, scelera moribus imputes</i> | <i>Det ille veniam facilè cui venia est opus</i>."
75,<i>Redeunt spectacula</i>.
76,<i>Vrbis & orbis gloria Flora</i>.
77,<i>Vnius tellus ante coloris erat</i>.
78,"H<small>OR</small>. <i>de</i> A<small>RT</small>. P<small>OET</small>. <i>Fucta voluptatis  Causa, sint proxima veris</i>."
79,"[in single column] ———<i>Vult hæc sub luce videri</i>, | <i>Iudicis argutum quia non formidat acumen</i>."
80,[in single column] ——————<i>Deserta per avia dulcis</i> | <i>Raptat Amor</i>.——————
81,<i>Hic totus volo rideat Libellus</i>. Mart.
82,<i>Non tanti est ut placeam insanire</i>.
83,——— <i>Redeunt Spectacula</i>.———
84,<i>Aut prodesse solent audi Delectare</i>.
85,<i>Aut prodesse solent aut Delectare</i>.
86,"[in single column] ————<i>Valeat res ludicra, si me</i> | <i>Palma negata macrum, donata reducit opimum</i>."
87,"<i>Quod non dant Proceres, Dabit Histrio</i>."
88,"[in single column] ————<i>ubi quid datur oti</i>, | <i>illudo chartis</i>.————"
89,"[in single column] H<small>OR</small>. S<small>ERM</small>. lib. <small>I</small>. | <i>Men' moveat cimex Pantiluis</i>? <i>aut crucier, quod</i> | <i>Vellicet  absentem Demetriùs?</i> | ———— <i>Demetri, teque Tigelli</i> | <i>Discipulorum  inter iubeo plorare Cathedras</i>. [<i>var</i>.: ""<i>Pantilvis</i>?""]"
90,"I<small>UVEN</small>.  Satyra. 7. <i>Et Spes, & ratio Studiorum, in Cæsare tantum</i>."
91,<i>Fide Honor</i>.
92,"[in single column] —————— <i>lectori credere mallem</i>, | <i>Quam  spectatoris fastidia ferre superbi</i>.  Hor."
93,[in single column] <i>Quis Martem tunicâ tectum adamantinâ</i> |   <i>Dignè scripserit?</i>
94,———<i>Redeunt Spectacula</i>.———
95,"<i>Aut prodesse solent, aut delectare</i>————"
96,<i>Primum hunc Arethusa mihi</i>———
97,[in single column] ———— <i>Primum</I> | <i>Hunc Arethusa mihi</i>. ———
98,[in single column] ————Primum | Hunc Arethusa mihi. ———
99,"[in single column] ———— <i>Non est, Lex Iustior Vlla</i>, | <i>Quam Nescis  Artifices, Arte perire Sua.</i>"
100,"<i>Aut prodesse solent, aut delectare</i>."
101,"[in single column] <i>Non habeo ingenium</i>; Cæsar <i>sed jussit</i>: <i>habebo</i>.  |   <i>Cur me posse negem, posse quod ille putat</i>?"
102,V<small>IR</small>. <i>Nec erubuit Sylvas habitare Thalia</i>.
103,"———<i>Redeunt Spectacula,</i>———"
104,"[in single column] Horat. | ——— ——— <i>Volet hæc sub luce videri</i>, | <i>Iudicis argutum quæ non formidat acumen</i>."
105,"<i>Aut prodesse solent, aut delectare</i>.———"
106,<i>Aut prodesse solent aut delectare</I>———
107,"<i>Quod non Dant proceres, Dabit Histrio</i>."
108,"<i>Aut prodesse solent, aut Delectare</i>———"
109,"<i>Virg</i>: <i>Æn</i>: <i>lib</i>: 2. 77. <i>Obstupui,  steterantque Comæ, & vox fausibus hæsit</i>."
110,<i>Naturam imitarì licèt facile nonnullis videatur haud est</I>.
111,<i>Arma virosque cano</i>.
112,"<i>Debent et prodesse, et delectare Poetæ</i>."
113,"<i>Aut prodesse solent, aut delectare</i>.——"
114,[in single column] <i>Eheu quid volui misero mihi! floribus austrum</i> | <i>Perditus</i> ———
115,F<small>IDE</small> H<small>ONOR</small>.
116,"<i>Aut prodesse solent, aut Delectare</i>——"
117,M<small>ART</small>. <i>Victurus Genium debet habere liber.</i>
118,——<i>Fas extera quærere regna</i>.
119,——— ——— Redeunt Spectacula ———
120,"Luc. [in single column] ——— <i>quantùm impulit Argos</i>, | <i>Iliacasque  domos facie Spartana nocenti</i>, | <i>Hesperios auxit tantùm</i> Cleopatra <i>furores</i>."
121,"Luc. [in single column] ——— <i>quantùm impulit Argos</i>, | <i>Iliacasque domos facie Spartana nocenti</i> | <i>Hesperios auxit tantùm</i> Cleopatra <i>furores</i>."
122,FIDE HONOR
123,"Horat. ——<i>His non plebecula gaudet</i>. Mart. <i>Hæc fuerint nobis præmia, si placui</i>."
124,Ovid. 2. Trist. ad Cæs. August. <i>Omne genus scripti gravitate Tragœdia vincit</i>.
125,<i>Ovid</i>. 2. <i>Trist</i>. <i>ad Cæs</i>. <i>August</i>.  Omne genus scripti gravitate Tragœdia vincit.
126,<i>Ovid</i>. 2. <i>Trist</i>. <i>ad Cæs</i>. <i>August</i>. Omne genus scripti gravitate Tragœdia vincit.
127,<i>Cedant carminibus reges Regumque triumphi</i>.
128,<i>Redeunt Spectacula</i>
129,<i>Hector adest secumque Does in prælia ducit. Nos  hæc novimus esse nihil</i>.
130,H<small>ORAT</small>.  de Arte Poet. <i>Versibus exponi Tragicis res Comica non vult.</i>
131,H<small>ORAT</small>. de Arte Poet. <i>Versibus exponi Tragicis res Comica non vult.</i>
132,Ovid. epist Herm. ad Orest. [in single column] —— <i>Nec turpe marito  est</i> | <I>Aspera pro charo bella tulisse thoro</i>.
133,"[letterpress title page; in single column] <i>Optimus hic & formosissimus idem</i> | <i>Gentis  patritiæ rapitur miser extinguendus</i>. | <i>Messallinæ oculis</i>. Iuvenal,  Satyr. 10."
134,<i>Non satis insidiis est admiranda Virago</i>.
135,"<i>Militat omnis amans, et habet sua castra Cupido</i>."
136,"[in single column] Hor. <i>Lenius irritant animos demissa per aures</i>, | <i>Quàm quæ sunt oculis commissa fidelibus</i> ———"
137,"[in single column] - - - - - -<i>dignum est sub luce videri</i>, | <i>Iudicis  argutum quod non formidat acumen</i>."
138,O<small>VIDIVS</small>.  [in single column] ——  —— <i>Mihi Flavus Apollo</i> | <i>Pocula Castaliæ plena ministret Aquæ.</i>
139,"H<small>ORAT</small>. <i>Hunc  socci cepere pedem, gradesq</i>; <i>cothurni</i>."
140,H<small>ORAT</small>. <i>Patiarque  vel inconsultus haberi.</i>
141,"[in single column] <i>Nil erit ulterius, quod nostris moribus addat</i> | <i>Posteritas, eadem cupient, facientque minores</i> | <i>Omne in præcipiti  vitium stetit</i> ————"
142,"[in single column] - - - - - - - <i>Stulta est clementia, cùm tot ubique</i> | <i>Vatibus occurras perituræ parcere Chartæ</i>."
143,Nemo me impunè lacessit.
144,"Diruo & ædifico, muto quadrata rotundis."
145,Ovid Lib<i>:</i> <small>I</small>. Amor: <i>Militat omnis Amans</i>; <i>Et  habet sua Castra Cupido</i>.
146,Ovid. Lib. <small>I</small>. Amor. <i>Militat omnis Amans</i>; <i>Et habet sua Castra Cupido</i>.
147,"<i>Non ego pro nihilo, Carcere clauses ero</i>."
148,<i>Non estis teneris apta Theatra Modis</i>. Ovid.  Amorum. L. <small>2</small>. Eleg. <small>I</small>.
149,"[in single column] <i>Omne nefas proni patare pudoris inanes</i> | <i>Crudeles,  violenti, Importunique tyranni</i> | <i>Mendaces, falsi, perversi, perfidiosi</i>, | <i>Fædifragi, falsis verbis infunda loquentes</i>."
150,<i>Multitudine Amicarum est salus</i>.
151,"<i>Nec labore, nec judicio, nec magnanimitate, nec  intelligentia</i>: <i>sed jungantur & tunc maxima obtineantur</i>."
152,"C<small>LAUDIAN</small>. <i>Virginis & viduæ sunt rara trophæa pudicæ</i>, <i>Nec miranda satis spectantibus</i>———"
153,<i>Seditiosi sunt Reipublicæ ruina</i>.
154,"[in single column] <i>Pace floret Amor,</i> | <i>Humilitate Innocentia</i>."
155,"[in single column] <i>Verum pone moras, & studium lucri,</i> | <i>Nigrorumq</i>; <i>memor, dum licet ignium</i>, | <i>Misce stultitiam conciliis brevem</i>."
156,[in single column] <i>Dives Fabula sum satis superque:</i> | <i>At Pauper satis & super Poeta</i>.
157,<i>Ite bonis avibus</i> ——
158,Mart. <i>Hic totus volo rideat Libellus</i>.
159,"[in single column, in Greek] Αυϑις έτ’ άλλο τέταρτον όπì χϑονì πϫλυξοτείρη, |  Ζα`ς Κϩονίδης ποίησε διϗαιότεϩον, ϗ` άρειον | Ήρωιναων ϑεΐον γένΘ, αί ϗαλέονται | Ήμίϑεαι. Hesiod: lib: <small>I</small>.  | [in Latin] ——— <i>Cedat jam Graia vetustas</i> | <i>Peltatas mirata Nurus, jam Volsca  Camillas</i> | <i>Cedat, & Assyrias quæ fœmina flectit habenas</i> | <i>Fama tace, Majore cano</i> ———"
160,"H<small>ORAT</small>. <i>Aut prodesse solent, aut delectare Poëtæ.</i>"
161,<i>Omne tulit punctum qui miscuit utile dulci</i>.
162,"HORAT. [in single column] ——— <i>Rex eris</i> ——— | <i>Si recte facies. Hic MURUS aheneus esto,</i> | <i>Nil conscire sibi, nulla pallescere culpa.</i>"
163,"[in single column] <i>Pastorem Tittere pingues Pascere oportet oves, deductum</i> | <i>ducere Carmen</i>."
164,<i>Regia res amor est</i> ----
165,"<i>Carpere vel noli nostra, vel ede tua</i>, Mart. Epig."
166,<i>Non muto pulicis stimulos fucíque susurros</i>.
167,"<i>Ficta, voluptatis causà, sint proxima veris</i>. Hor. de Art. Poet."
168,[in single column] M<i>orum hominum Figura</i> | <i>Optima est eorum Instituendi Ratio</i>.
169,"[letterpress title page] <i>Amico Rosa, Inimco Spina</i>."
170,"[letterpress title page] <i>Amico Rosa, Inimico spina</i>."
171,"Demosthen. ex Orat. <i>Bellum gloriosum, pace turpi optabilius est.</i>"
172,"[in single column] ——— <i>Odiumque perit,</i> | <i>Cum jussit amor,  veteres cedunt</i> | <i>Ignibus iræ</i> ———"
173,"[in single column] <i>Quicquid amor jussit, non est contimnere tutum,</i> |  <i>Regnat & in Superios,</i> <small>I. C.</small> Ovidius. [below, in Greek] Αῆγε λαλῶν."
174,"[in single column, joined by pointed bracket] <i>Nolumus amplexus Sponsales</i>; <i>æra novellos</i> | <i>Nocte parent Socios</i>; <i>qui placuere magis.</i> }  | Lucret."
175,"<i>Amico Rosa, Inimico Spina</i>."
176,"[in single column] <i>Asperius nihil est Humili cum surgit in Altum.</i> | —————— <i>Si vis vincere, disce pati</i>."
177,"[letterpress title page] <i>Amico Rosa, Inimico Spina</i>."
178,"<i>Tam fœlix vtinam, quàm pectore candidus essem</i>. Ouid."
179,"<i>Tam fœlix vtinã, quàm pectore candidus essem</i>. Ouid. Pont. l.4.el.14.43."
180,"O<small>VID</small>. <i>Tam fœlix utinam, quam pectore candidus essem</i>."
181,"Hor. lib.<small>I</small>. ep. vlt.<small>I</small>. <i>Vertumnum, Ianumque liber spectare videtur</i>."
182,<i>Lusimus innocui</i>.
183,<i>Huc ades hæc animo</i> ——
184,"[in single column] Mart. ——— <i>Non displicuisse meretur</i> | <i>Festinat, Lector, qui placuisse tibi</i>."
185,"[letterpress title page; in single column] <i>Ludunt dum juvenes, lasciviunt Senes,</i> | <i>Senescunt juvenes, juvenescunt Senes.</i>"
186,<i>Et Tragicus plerumq</i>[<i>ue</i>] <i>dolet sermone pedestri.</i> H<small>OR</small>. D<small>E</small> A<small>RT</small>. P<small>OET</small>.
187,<i>Et Tragicus plerumque dolet sermone pedestri.</i> H<small>OR</small>. de A<small>RT</small>. P<small>OET</small>.
188,"[in single column] <i>Mense terribili mandatur Typis,</i> | <i>Quo Stygiis Judices appulere ripis</i>."
189,[letterpress title page] D<small>VX</small> V<small>ITÆ</small> R<small>ATIO</small>.
190,"<i>Meritum petere, graue.</i>"
191,"<i>Tam Marti, quàm Mercurio</i>."
192,<i>Tam Marti quàm Mercurio</i>.
193,<i>Formæ nulla  fides</i>.
194,"<i>Mercurij nutrices, horæ.</i>"
195,<i>Fœlix quem faciunt aliena pericula cautum</i>.
196,<i>Ætas prima canat veneres postrema tumultus.</i>
197,<i>Ætas prima canat veneres postrema tumultus</i>.
198,"Aetas prima canat veneres, postrema tumultus."
199,"<i>Aetas prima canat veneres, postrema tumultus</i>."
200,"<i>Ætas prima canat veneres, postrema tumultus</i>."
201,Viuet etiam post funera virtus.  IOB. 7 <i>Militia est vita hominis super terram.</i>
202,Mart. <i>Quando magis dignos licuit spectare triumphos</i>.
203,"<i>Carmine dij superi placantur, carmine manes</i>."
204,"<i>Carmine dij superi, placantur carmine manes.</i>"
205,"<i>Carmine dij superi, placantur carmine manes</i>."
206,AEtas prima canat veneres postrema tumultus
207,<i>Ætas prima canat veneres post rema tumultus</i>.
208,<i>AEtas prima canat veneres postrema tumultus</i>.
209,"AEtas prima canat veneres, postrema tumultus."
210,"Ouid.—— <i>Salue festa dies, meliorq</i>[<i>ue</i>]<i> reuertere semper</i>."
211,Stati.--<i>Accelerat partu decimũ bona Cynthia mensem</i>.
212,"[engraved title page; in single column] —— <i>neque, me vt miretur turba, | laboro: | Contentus paucis lectoribus</i>."
213,"I<small>UVEN</small>. <i>Haud tamen inuideas vati, quem pulpita pascunt.</i>"
214,"[in single column] <i>Non aliena meo pressi pede</i> | * <i>si propius stes</i>, || <i>Te capient magis</i> | * <i>& decies repetita placebunt</i>."
215,"[in single column] <i>Non aliena meo pressi pede</i> | * <i>si propius stes</i>, || <i>Te capient magis</i> | * <i>& decies repetita placebunt</i>. [in margin] Hor. [<i>var</i>.: without ""Hor."" in margin]"
216,"[in single column] H<small>OR.</small> | <i>Non aliena meo pressi pede</i> | * <i>si propius stes</i>, || <i>Te capient magis</i> | * <i>& decies repetita placebunt</i>."
217,"M<small>ART</small>. <i>Nasutum volo, nolo polyposum</i>."
218,M<small>ART</small>. <i>Et mihi de nullo fama rubore placet</i>.
219,"[in single column] M<small>ART</small>. | <i>Non hîc Centauros, non Gorgonas, Harpyiasq</i>[<i>ue</i>] | <i>Inuenies: Hominem pagina nostra sapit</i>."
220,"H<small>ORAT</small>. <i>Simul &  iucunda, & idonea dicere vitæ</i>."
221,"[in single column] L<small>VCRET</small>. | ——— <i>petere inde  coronam</i>, | <i>Vnde priùs nulli velarint tempora Musæ</i>."
222,"[in single column] H<small>ORAT</small>. | ——— <i>His non plebecula gaudet:</i> | <i>Verum equitis quoq</i>[<i>ue</i>], <i>iam migrauit ab aure voluptas</i> | <i>Omnis, ad incertos oculos, & gaudia vana</i>."
223,M<small>ART</small>. <i>Quanao magis dignos licuit spectare triumphos</i>!
224,"[engraved title page; in single column] —— <i>neque; me vt miretur tuba, | laboro: | Contentus paucis lectoribus</i>."
225,"J<small>UVEN</small>. <i>Haud tamen invideas vati, quem pulpita  pascunt</i>. [<i>var</i>.: ""<i>invidias</i>""]"
226,"[in single column] H<small>OR</small>. || <i>Non aliena meo pressi pede</i> | * <i>si propius stes</i>, || <i>Te capient magis</i> | * <i>& decies repetita placebunt</i>."
227,"M<small>ART</small>. <I>Nasutum volo, nolo polyposum</I>."
228,"M<small>ART</small>. [in single column] <i>Non hîc Centauros, non Gorgonas, Harpyiasque</i> | <i>Invenies: Hominem pagina nostra sapit</i>."
229,"H<small>ORAT</small>. <i>Simul &  jucunda, & idonea dicere vitæ</i>."
230,"[in single column] H<small>ORAT</small>. | <i>Vt sis tu  similis Cœlî, Byrrhiq</i>[<i>ue</i>] <i>latronum</i>, | <i>Non ego sim Caprî, neq</i>[<i>ue</i>] <i>Sulcî.     Cur metuas me?</i>"
231,"[in single column] L<small>UCRET</small>. | ———<i>petere inde  coronam</i>, | <i>Vnde priùs nulli velarint tempora Musæ</i>."
232,"[in single column] H<small>ORAT</small>. | ——— <i>His non  plebecula gaudet:</i> | <i>Verùm equitis quoque jam migrauit ab aure voluptas</i> | <i>Omnis,  ad incertos oculos, & gaudia vana</i>."
233,M<small>ART</small>. <i>Quando magis dignos licuit spectare triumphos!</i>
234,<i>Ae</i>t<i>as prima canat veneres postrema tumultus</i>.
235,<i>Aetas prima Canat veneres postrema Tumultus</i>.
236,Nec verbum verbo curabis reddere fidus Interpres. <i>Horace</i>.
237,<i>Omnis Aristippum decuit color & status &  res. Semel insaniuimus</i>.
238,<i>Omnis Aristippum decuit Color & status &  res. Semel insaniuimus</i>.
239,<i>Omnis Aristippum decuit color & stat</i>[<i>us  & res</i>] <i>Semel insanivimus</i>.
240,"<i>Omnis Aristippum decuit Color, & status & res. Semel insanivimus</i>."
241,"[in single column] <i>Si foret in terris, rideret</i> Democritus: <i>nam</i> | <i>Spectaret populum ludis attentiùs ipsis</i>, | <i>Vt sibi præbentem, mimo  spectacula plura</i>. | <i>Scriptores autem narrare putaret assello</i> | <i>Fabellam  surdo</i>. Hor. lib.<small>2</small>. Epist. <small>I</small>."
242,"H<small>OR</small>. <i>de</i> A<small>RT</small>. P<small>OET</small>. <i>Ficta voluptatis  Causâ, sint proxima veris</i>."
243,"[in single column] H<small>OR</small>. <i>in</i> A<small>RT</small>. P<small>OET</small>. | <i>Aut prodesse volunt, aut delectare poetæ</i>: | <i>Aut simul & iucunda, & idonea dicere vitæ</i>"
244,Decies Repetita placebunt.
245,Decies repetita placebunt.
246,<i>Sine Cerere & Baccho friget Venus</i>.
247,"[in single column] <i>Pastorem, Tityre, pingues</i> | <i>Pascere oportet  oves, diductum dicere Carmen</i>."
248,"[in single column] ———<i>Valeat res ludicra, si me</i> | <i>Palma negata macrum, donata reducit opimum.</i>"
249,"[in single column] ———<i>Valeat res ludicra, si me</i> | <i>Palma negata macrum, donata reducit opimum</i>."
250,"[in single column] <i>Pastorem, Tityre, pingues Pascere</i> | <i>oportet oves, diductum dicere Carmen</i>."
251,"[in single column] ————<i>Valeatres ludicra, si me</i> | <i>Palma negata macrum, donata reducit  opimum</i>."
252,Ovid. epist Herm. ad Orest. [in single column] ———— <i>Nec turpe marito  est</i> | <i>Aspera pro charo bella tulisse thoro</i>.
253,M<small>ART</small>. <i>Quid titulum poscis? Versus duo trésve legantur</i>.
254,<i>Nascitur è tenebris: & se sibi vindicat Orbis.</i>
255,"[in single column] ——— <i>qui se mirantur, in illos</i> | <i>Virus habe:  nos hæc novimus esse nihil</i>."
256,<i>Omnis & ad reducem jam litat ara Deum</i>. Mart. lib.<small>VIII</small>. Epig.<small>XIV</small>.
257,"<i>Hîc choreæ, cantúsque vigent</i>."
258,<i>Unius tellus ante coloris erat</i>.
259,"H<small>OR</small>. in  Art. Poëtic. <i>Et docuit magnumq</i>[<i>ue</i>] <i>loqui, nitiq</i>[<i>ue</i>] <i>cothurno.</i>"
260,"[in single column] <i>Iam lapides suus ardor agit ferrumq; tenetur</i>, | <i>Illecebris.</i> ———— Claud. de  Magnet. [<i>var.</i>: <i>without</i> ""Claud. de Magnet.""]"
261,Catul. —— <i>Inficeto est inficetior rure</i>.
262,Virg. <i>Nec erubuit sylvas habitare Thaleia</i>.
263,"[in single column] <i>Non habet ingenium</i>; Cæsar <i>sed jussit: habebo</i>.  | <i>Cur me posse negem, posse quod ille  putat.</i>"
264,"[in single column] <i>Non habet ingenium</i>; Cæsar <i>sed jussit: habebo</i>. | <i>Cur me posse negem, posse quod ille putat.</i>"
265,"[in single column] <i>Non habit ingenium</i>; Cæsar <i>sed jussit</i>:<i> habebo</i>. | <i>Cur me posse negem, posse quod ille putat.</i>"
266,"[in single column] <i>Non habet ingenium</i>; Cæsar <i>sed jussit</i>: <i>habebo</i>. | <i>Cur me posse negem, posse quod ille putat.</i>"
267,"HORAT. [in single column] <i>Quòd si me Lyricis vatibus inseris, | Sublimi feriam sidera vertice</i>."
268,<i>Sed opus docere virtus</i>.
269,"[in single column] ———<i>Baccare frontem</i> | <i>Cingite, ne vati noceat mala lingua futuro</i>, | Virgil, Eclog. 7."
270,<i>Sine aliquâ dementiâ nullus Phœbus</i>.
271,[engraved title page] <i>Velle pro posse.</i> <br />[letterpress title page] <i>Velle proposse</i>.
272,"[in single column] <i>Amor omnia vincit.</i> | <i>Fit Cygnus, Taurus, Satyrus, fit Jupiter aurum,</i> | <i>Ob Lædam, Europen, Antiopen, Danaën.</i>"
273,"<i>Si quid habent veri Vatum præsagia, vivam</i>."
274,"[in single column] ———<i>nec Ignes</i>, | <i>Nec potuit Ferrum,</I>———"
275,M<small>ART</small>. <i>Hic  totus volo rideat Lîbellus</i>.
276,——— <i>Non seria semper</i>.
277,<i>Si foret in terris rideret Democritus</i>.
278,"H<small>ORAT</small>. [in single column] <i>Omne tulit punctum qui miscuit utile dulci</i>. | No man more worthy, of true praise doth write | Then he who mingleth profit with delight."
279,"[in single column] <i>Monstra fato, scelera moribus imputes</i>, | <i>Det ille veniam facilè cui venia est opus</i>."
280,Ovid Lib<i>:</i> <small>I</small>. Amor: <i>Militat omnis Amans</i>; <i>Et habet sua Castra Cupido</i>.
281,[in single column] <i>Auri sacra fames quid non Mortalia cogis Pectora?</i> | --------<i>Et immensum Gloria calcar habet</i>.
282,"[in single column] <i>Innocens permitte jocos, cur ludere nobis</i> | <i>Non  liceat?</i> —— —— ——"
283,"[in single column] <i>Innocuos permitte jocos, cur ludere nobis</i> | <i>Non  liceat?</i>"
284,"[in single column] <i>Nil mea, ceu mos est, commendes carmina curo</i> | <i>Se  nisi comendent carmina despereant.</i>"
285,"<i>Aut prodesse solent, aut delectare Poetæ. Dramatis  Personæ.</i>"
