id,label
74,"<i>LONDON</i>. Printed by Iohn Wolfe, and are to bee <i>solde at the little Shop ouer against the  great South dore of Paules</i>.  1591. [<i>var</i>.: ""<i>Shop right ouer the</i>""]"
75,"AT LONDON,  Printed by I. Charlewood, for the widdowe Broome. 1591."
76,Printed for William Wright.
77,"Imprinted at London for <i>Sampson Clarke, and are to be solde at his shop, on the backe</i>-side of the <i>Royall Exchange. 1591.</i>"
78,"LONDON Printed by Thomas Scarlet, and are to bee solde by <i>William Wright</i>, dwelling in Paules Churchyard neere to the French  Schoole. 1591."
79,"LONDON Printed by Thomas Scarlet, and are to bee solde by <i>William Wright</i>, dwelling in Paules Churchyard neere to the French Schoole. 1591."
80,"LONDON, <i>Printed by Thomas Scarlet, and are to be  solde by</i> R. Robinson. 1<i>591</i>."
81,"LONDON, <i>Printed by Thomas Scarlet, and are to be  solde by</i> R. Robinson. 1<i>592</i>."
82,"AT LONDON, Printed by Iohn Charlwoode for the Widdow Broome. <i>1592</i>."
83,"L<small>ONDON</small>, Printed by <i>Thomas Scarlet</i> for <i>I. B.</i> and are to be sold in Paules  Churchyard at the signe of the Bible. 1592."
84,"<i>Jmprinted at London for Edward</i> White, dwelling at the lyttle North  dore of Paules Church at the signe of the Gun. 159<i>2</i>."
85,"AT LONDON, Printed by <i>I. Roberts</i>, for <i>Edwarde White</i>, and are to be sold at his shop at the little North doore of Paules, at the signe of the Gun. 1599."
86,"LONDON,  Printed by E<small>LIZ</small>. A<small>LLDE</small> dwelling  neere Christs-Church. 1633."
87,"LONDON,  Printed by E<small>LIZ</small>. A<small>LLDE</small>, and are to  be sold by <i>Stephen Pemel</i> at the signe  of the Black Bull on <i>London Bridge</i>.  1633."
88,Imprinted at London  for <i>William Ponsonby</i> 1595.
89,"AT LONDON Printed by <i>Edward Allde</i> for Edward White, and are to be solde at the little  North doore of Paules Church, at the signe of  the Gun."
90,"AT LONDON Printed by <i>Edward Allde</i>, for Edward White, and are to be solde at the little  North doore of Paules Church, at the signe of  the Gun."
91,"Newly corrected and amended of such grosse faults as  passed in the first impression. <i>AT LONDON</i> Printed by <i>Edward Allde</i>, for Edward White."
92,"NEWLY CORRECTED AND amended of such grosse faults as  passed in the first impression. LONDON,  Printed by Abell Ieffes, and are to be sold by Edward White. 1594."
93,"<i>Newly corrected and amended of such grosse faultes as passed in the former  impression.</i> AT LONDON Printed by William White, dwelling in  Cow-lane. 1599."
94,"Imprinted at London by W. W. for <i>T. Pauier</i>, and are to be  solde at the signe of the Catte and Parrats neare the Exchange. 1602."
95,"Imprinted at London by W. W. for T.<i>Pauier</i>, and are to be solde at his shoppe at the entrance into the Exchange. 1603."
96,Imprinted at London by W. White. 1610.
97,"LONDON, Printed by W. White, for I. White and T. Langley, and are to be sold at their  Shop ouer against the Sarazens head without New-gate. 1615."
98,"LONDON, Printed by W. White, and are to be sold by I. White and <i>T. Langley</i> at their Shop ouer against the Sarazens head without New-gate. 1615."
99,"LONDON. Printed by Iohn White, for T. Langley, and are to be sould at his Shop ouer  against the Sarazens head without New-gate. 1618."
100,"LONDON, Printed by <i>Augustine Mathewes</i>, and  are to bee sold by <i>Thomas Langley</i>, at  his Shop ouer against the Sarazens Head without New-gate. 1623."
101,"LONDON, Printed by <i>Augustine Mathewes</i>, and are to bee sold by <i>Iohn Grismand</i>, at  his Shop in Pauls Alley, at the Signe of the Gunne. 1623."
102,"LONDON Printed by <i>Augustine Mathewes</i>, for <i>Francis Grove</i>, and are to bee sold at his Shoppe, neere the Sarazens Head, upon Snow-hill. 1633."
103,"<i>LONDON</i>  Printed by Abell Ieffes, and are to be solde  by William Barley, at his shop in Gratious streete. 1593."
104,Imprinted at London  by W. White dwelling in Cow-lane. 1599.
105,Imprinted at London for T. N. and I. W. and are to be solde in S. Dunstones Churchyarde in Fleete-streete.
106,"LONDON, Printed for <i>Iohn Wright</i>, and are to  be sold at his shop at the signe of the Bible in Guilt-spur street without New-gate. 1631."
107,"Printed at London by <i>Iohn Danter</i>, and are to be solde by William Barley at his shop in Gratious-street ouer against Leaden-Hall. 1593."
108,"Printed at London  for Thomas Pauyer, and are to be sold at his shop at the entring into the  Exchange 1604."
109,"Imprinted at London by Richard Iones, dwelling at the signe of the Rose and Crowne, nere Holborne bridge. 1594."
110,"AT LONDON,  Printed by <i>Iames Roberts</i>, for <i>N. L.</i> and <i>John Busbie</i>. 1594."
111,AT LONDON  Printed for Nicholas Ling. 1595.
112,"LONDON, Printed by Iohn Danter, and are to be sold by <i>Edward White</i> & <i>Thomas Millington</i>, at the little North doore of Paules at the signe of the Gunne.  1594."
113,"AT LONDON, Printed by I. R. for Edward White and are to bee solde at his shoppe, at the little North doore of Paules, at the signe of the Gun. 1600."
114,"LONDON, Printed for Eedward White, and are to be solde at his shoppe, nere the little North dore of Pauls, at the signe of the Gun. 1611."
115,"LONDON  Printed by Thomas Creede, and are to be sold by William Barley, at his shop in  Gratious streete. 1594."
116,"LONDON  Printed by Thomas Creede, and are to be solde by William Barley, at his shop in  Gratious streete. 1598."
117,"LONDON  Printed by Thomas Creede, for Thomas Pauier, and are to be sold at his shop in  Cornhill, neare the Exchange, at the Signe of the Cat and Parots. 1602."
118,"LONDON,  Imprinted by <i>Barnard Alsop</i>, and are  to be sold at his house within Gartar place in Barbican. 1617."
119,"LONDON Printed by Thomas Creed, for Thomas Millington, and are to be sold at his shop vnder Saint Peters Church in Cornwall. 1594."
120,"LONDON  Printed by Valentine Simmes for Thomas Millington, and are to be sold at his  shop vnder S. Peters church in Cornewall. 1600."
121,"Printed at London  by Peter Short and <i>are to be sold by  Cutbert Burbie, at his</i> shop at the Royall Exchange. 1594."
122,"Imprinred at London by P. S. and are to be sold by Cuthbert Burbie, at his shop at the Royall  Exchange. 1596."
123,"Printed at London  by <i>V. S.</i> for <i>Nicholas Ling</i>, and are to be sold at his shop in Saint Dunstons  Church-yard in Fleetstreet. 1607."
124,"<i>LONDON</i>, Printed by <i>W. S.</i> for <i>Iohn Smethwicke</i>, and are to be sold at his Shop in Saint <i>Dunstones</i> Church-yard vnder the Diall. 1631."
125,"LONDON,  Printed for Edward White, and are to be sold at his shop, at the little North  dore of Poules, at the signe of the Gun. 1594."
126,"LONDON,  Printed by E<small>LIZABETH</small> A<small>LLDE</small> dwelling  neere Christ-Church. 1630."
127,"<i>London</i>, Printed  by <i>Jean Bell</i>, and are to be sold at the East end of Christ-Church, 1655."
128,"LONDON,  Printed by Iohn Danter, and are to be sold at the signe of the Sunne in Paules  Church-yarde. 1594."
129,"LONDON,  Printed by Iohn Danter for Cuthbert Burbie, and are to be sold at his shop nere  the Royall Exchange. 1594."
130,"Imprinted at London  by Simon Stafford, for Cuthbert Burby: And are to be sold at his shop neere the  Royall Exchange. 1599."
131,Printed at London  by Iohn Danter for Cuthbert Burbie: and are to be sold at his shop nere the  Royall-Exchange. 1594.
132,"L<small>ONDON</small>, Imprinted by Thomas Scarlet for Cuthbert Burby. 1594."
133,"LONDON  Printed by Thomas Creede, for <i>Cuthbert Burby</i>. 1598."
134,"LONDON Printed by Thomas Creede, and are to be sold by William Barley, at his shop in Newgate Market, neare Christ Church doore. 1594."
135,"Imprinted at London  by Edward Allde for Richard Bankworth, and are to be solde at his shoppe in  Pouls Churchyard at the signe of the Sunne. 1594."
136,"A<small>T</small> L<small>ONDON</small>, Printed, by the Widdowe <i>Orwin</i>, for <i>Thomas Woodcocke</i>, and are to be solde at his shop, in Paules Church-yeard, at the signe of the blacke Beare. 1594."
137,"Imprinted at London for <i>William Iones</i>, dwelling neere Holbourne conduit, at the <i>signe of the Gunne</i>. 1594."
138,"<i>Imprinted at London by </i>Richard  Bradocke, <i>for William Iones</i> dwelling neere Holbourne conduit, <i>at the signe of the Gunne</i>. 1598."
139,"Printed at London for Roger Barnes, and are to be sould at his shop in Chauncerie Lane ouer against the Rolles.  1612."
140,"Printed at London for Roger Barnes, and are to be sould at his shop in Chauncerie Lane ouer against the Rolles. 1612."
141,"L<small>ONDON</small>, Printed for <i>Henry Bell</i>, and are to be sold at his Shop, at the <i>Lame-Hospitall</i> Gate, neere <i>Smithfield</i>, 1622."
142,"L<small>ONDON</small>, Printed for <i>Henry Bell</i>, and are to be  sold at his Shop, at the <i>Lame-Hospitall</i> Gate, neere <i>Smithfield</i>, 1622."
143,"LONDON  Printed by Thomas Creede, dwelling in Thames streete at the signe of the Kathren wheele, neare  the olde Swanne. 1594."
144,LONDON:  Printed for <i>Iohn Crooke</i> and <i>Richard Serger</i> and are to be sold at  their shop in <i>Pauls</i> Church-yard at the signe of the Grey-Hound. 1638.
145,"LONDON  Printed by E. A. for William Blackwal, and are to be sold at his shop ouer against Guild-hall gate. <i>1594</i>."
146,<i>AT LONDON</i> Printed by P. S. for Symon Waterson. 1599.
147,"AT LONDON  Printed by <i>E. A.</i> for <i>Edward White</i>, dwelling neere the little North doore of S. Paules Church, at the signe of the  Gun."
148,"LONDON  Printed by Tho. Creede, and are to be sold by  William Barley, at his shop in Gratious streete. 1595."
149,"LONDON Printed by Tho. Creede, and are to be sold by William Barley, at his shop in Gratious streete. 1595."
150,LONDON  Printed by Thomas Creede. 1595.
151,"Printed at London by <i>Iohn Danter</i>, and are to be sold by <i>Raph Hancocke</i>, and <i>Iohn Hardie. 1595.</i>"
152,"Printed at London by  P. S. for Thomas Milling<i>ton, and are to be sold at his shoppe vnder Saint Peters Church in Cornwal</i>. 1595."
153,"Printed at Londou by <i>W. W.</i> for <i>Thomas Millington</i>, and are to be sold at his shoppe vnder Saint Peters Church in Cornewall. 1600."
154,"LONDON, Printed for Cuthbert Burby, and are to be solde at his shop by the Royall Exchange. 1596"
155,"LONDON, <i>Printed for Cuthbert Burby</i>. 1596."
156,"Imprinted at London by Simon Stafford, for Cuthbert Burby: And are to be sold at his shop neere the Royall Exchange. 1599."
157,"LONDON  Printed by Valentine Simmes for Androw Wise,  and are to be sold at his shop in Paules church yard at the signe of the Angel.  1597."
158,"LONDON  Printed by Valentine Simmes for Andrew Wise,  and are to be sold at his shop in Paules churchyard at the signe of the Angel.  1598."
159,"LONDON  Printed by Valentine Simmes, for Andrew Wise,  and are to be solde at his shop in Paules churchyard, at the signe of the  Angel. 1598."
160,"LONDON, Printed by W. W. for <i>Mathew Law</i>, and are to be sold at his shop in Paules Church-yard, at the signe of the Foxe. 1608."
161,"AT LONDON, Printed by W. W. for <i>Mathew Law</i>, and are to be sold at his shop in Paules Church-yard, at the signe of the Foxe. 1608"
162,"<i>At LONDON</i>, Printed for <i>Mathew Law</i>, and are to be sold at his shop in Paules Church-yard, at the signe of the Foxe. 1615."
163,"<i>LONDON</i>, Printed by I<small>OHN</small> N<small>ORTON</small>. 1634."
164,"<i>LONDON</i>, Printed  by I<small>OHN</small> N<small>ORTON</small>. 1634."
165,"AT LONDON Printed by Valentine Sims, for Andrew Wise,  dwelling in Paules Church-yard, at the Signe of the Angell. 1597."
166,"LONDON  Printed by Thomas Creede, for Andrew Wise,  dwelling in Paules Church-yard, at the signe of the Angell. 1598."
167,"LONDON Printed by Thomas Creede, for Andrew Wise, dwelling in Paules Church-yard, at the signe of the Angell. 1602."
168,"LONDON, Printed by Thomas Creede, and are to be  sold by <i>Mathew Lawe</i>, dwelling in Paules  Church-yard, at the Signe of the Foxe, neare S. Austins gate, 1605."
169,"LONDON, Printed by  Thomas Creede, and are to be sold by Mathew Lawe, dwelling in Pauls Church-yard, at the Signe of the Foxe, neare S. Austins gate, 1612."
170,"LONDON, Printed by <i>Thomas Purfoot</i>, and are to be sold by <i>Mathew Law</i>, dwelling in <i>Pauls</i> Church-yard, at the Signe of the <i>Foxe</i>, neere <i>S. Austines</i> gate, 1622."
171,"<i>LONDON</i>.  Printed by <i>Iohn Norton</i>, and are to be sold by <i>Mathew Law</i>, dwelling in <i>Pauls</i> Church-yeard, at the Signe of the <i>Foxe</i>,  neere S<sup>t</sup>. <i>Austines</i> gate,  1629."
172,"LONDON,  Printed by Iohn Danter. 1597."
173,"LONDON  Printed by Thomas Creede, for Cuthbert Burby,  and are to be sold at his shop neare the Exchange. 1599."
174,"L<small>ONDON</small> Printed for I<small>OHN</small> S<small>METHWICK</small>, and are to be sold at his Shop in Saint <i>Dunstanes</i> Church-yard, in Fleetestreete vnder the Dyall. 1609."
175,"<i>LONDON</i>, Printed  for <i>Iohn Smethwicke</i>, and are to bee  sold at his Shop in Saint <i>Dunstones</i> Church-yard, in Fleetestreete vnder the Dyall."
176,"<i>LONDON</i>, Printed  by <i>R. Young</i> for <i>John Smethwicke</i>, and are to be sold at his Shop in St. <i>Dunstans</i> Church-yard in Fleetstreet,  under the Dyall. 1637."
177,"<i>Imprinted at London for William</i> Iones, and are to be sold at the signe of the <i>Gun,  neere Holburne Conduict</i>. 1597."
178,"AT LONDON,  Printed by <i>P. S.</i> for <i>Andrew Wise</i>, dwelling in Paules  Churchyard, at the signe of the Angell. 1598."
179,"AT LONDON, Printed by <i>S. S.</i> for <i>Andrew Wise</i>, dwelling in Paules  Churchyard, at the signe of the Angell. 1599."
180,"LONDON  Printed by Valentine Simmes, for <i>Mathew Law</i>, and are to be solde at his  shop in Paules Churchyard, at the signe of the Fox. 1604."
181,"LONDON,  Printed for <i>Mathew Law</i>, and are to be  sold at his shop in Paules Church-yard, neere vnto S. <i>Augustines</i> gate, at the signe of the Foxe. 1608."
182,"LONDON, Printed by <i>W. W.</i> for <i>Mathew Law</i>, and are to be sold at his  shop in Paules Church-yard, neere vnto S. <i>Augustines</i> Gate, at the signe of the Foxe. 1613."
183,"LONDON, Printed by <i>T. P.</i> and are to be sold by <i>Mathew Law</i>, dwelling in <i>Pauls</i> Church-yard,  at the Signe of the <i>Foxe</i>, neere <i>S. Austines</i> gate, 1622."
184,"<i>LONDON</i>, Printed by <i>Iohn Norton</i>, and are to bee sold by <i>William Sheares</i>, at his  shop at the great South doore of Saint <i>Pauls-</i>Church;  and in Chancery-Lane, neere <i>Serieants-Inne</i>. 1632."
185,"<i>LONDON</i>, Printed by J<small>OHN</small> N<small>ORTON</small>, and are to be sold by H<small>VGH</small> P<small>ERRY</small>, at his shop next to Ivie-bridge in the Strand,  1639."
186,"<i>Imprinted at London for William</i> Iones, dwelling at the signe of the <i>Gun, neere Holburne Conduict. 1598.</i>"
187,"LONDON  Printed for William Ponsonbye, and are to be  soulde at his shop in S. Paules Church-yarde."
188,"LONDON Printed by Thomas Creede, 1598."
189,"LONDON Imprinted by <i>Barnard Alsop</i>, dwelling in Garter place in Barbican. 1617."
190,"LONDON, Imprinted by <i>Barnard Alsop</i>, and are  to be sold by <i>Tymothie Barlow</i>, at his shop in Paules Church-yard, at the Signe of the Bull-head. 1617."
191,LONDON Printed by Thomas Creede. 1598.
192,Imprinted at London  by <i>W. W.</i> for <i>Cutbert Burby</i>. 1598.
193,"<i>LONDON</i>, Printed  by <i>W. S.</i> for <i>Iohn Smethwicke</i>, and are to be sold at his Shop in Saint <i>Dunstones</i> Churchyard vnder the Diall. 1631."
194,"LONDON Printed for <i>William Iones</i>, dwelling at Holborne conduit, at the signe of the Gunne. 1598."
195,"LONDON, Printed for <i>William Iones</i>, dwelling neare Holborne Conduit, at the signe of the Gunne. 1606."
196,"Imprinted at London for <i>William Iones</i>, dwelling neare Holborne Conduit at the signe of the Gunne. 1610."
197,"Imprinted at London for <i>William Iones</i>, dwelling neere Holborne Conduit at the signe of the Gunne. 1611."
198,"Imprinted at London for <i>William Iones</i>, dwelling neere Holborne Conduit <i>at the signe of the Gunne</i>. 1613."
199,"Imprinted at London by <i>N. O.</i> for <i>William Iones</i>, dwelling neere Holborne <i>Conduit at the signe of the Gunne</i>. 1615."
200,"AT LONDON, Printed for <i>Iohn Wright</i>, and are to  be sold at his Shop at the signe of the <i>Bible without New-gate</i> 1618."
201,"<i>LONDON</i>, Printed for <i>Iohn Wright</i>, and are to bee sold at his shop without New-gate, at the signe of the Bible. 1619."
202,"<i>LONDON</i>, Printed for <i>Iohn Wright</i>, and are to be sold at his shop without New-gate, at the signe of the Bible. 1621."
203,"<i>LONDON</i>, Printed for <i>Iohn Wright</i>, and are to be solde at his shop at the signe of the Bible without <i>Newgate</i>. 1626."
204,"<i>LONDON</i>, Printed for <i>Iohn Wright</i>, and are to be sold at his shop at the signe of the Bible without <i>Newgate</i>. 1631."
205,"<i>LONDON</i>, Printed  for <i>Iohn Wright</i>, and are to be sold at his shop, at the signe of the <i>Bible</i> in <i>Giltspur Street</i> without <i>Newgate</i> 1634."
206,"<i>LONDON</i>, Printed  for <i>John Wright</i>, and are to be sold at his shop, at the signe of the <i>Bible</i> in <i>Giltspurre-Street</i> without <i>Newgate</i>. 1639."
207,"<i>LONDON</i>, Printed for <i>Francis Coles</i>, and are to be sold at his shop, at the half Bowl in the Old <i>Bayly</i>."
208,Printed at London  by <i>Valentine Sims</i> for <i>William Aspley</i> 1599.
209,LONDON  Brinted by Thomas Creede. 1599.
210,LONDON  Printed by Thomas Creede. 1599.
211,AT LONDON <i>Printed by Valentine Syms</i>: 1599.
212,"LONDON,  Printed by Adam Islip. 1599."
213,"Imprinted at London  for Ioseph Hunt, and <i>William Ferbrand</i>,  and are to be solde at the Corner of Colman-streete, neere Loathburie. 1599."
214,"<i>Imprinted at London for William  Ferhrand</i>, and are to be solde at his shop at the corner of Colman streete  neere Loathbury. 1599."
215,"<i>LONDON</i> Printed by <i>S. S.</i> for William Aspley, dwelling in Paules Church-yard at the  signe of the Tygers head. 1600."
216,"LONDON, Printed for <i>William Holme</i>, and are to  be sold at his Shop at Sarjeants Inne gate in Fleetstreet. 1600."
217,"<i>LONDON</i>, Printed  for <i>William Holme</i>, and are to be sold  at his shoppe at Sarieants Inne gate in Fleetstreet. 1600."
218,"LONDON, Printed for Nicholas Linge. 1600."
219,"LONDON Printed by Thomas Creede, for Richard Oliue, dwelling in long Lane. 1600."
220,"LONDON  Printed by <i>Thomas Creede</i>, for Tho. Millington,  and Iohn Busby.  And are to be sold at  his house in Carter Lane,  next the Powle head. 1600."
221,"LONDON  Printed by Thomas Creede, for Thomas Pauier,  and are to be sold at his house in Cornhill, at the signe of the Cat and  Parrets neare the Exchange. 1602."
222,Printed for <i>T.  P.</i> 1608.
223,"LONDON  Printed by V. S. for Thomas Pauier, and are  to be solde at his shop at the signe of the Catte and Parrots neere the  Exchange. 1600."
224,<i>London printed for T. P.</i> 1600.
225,"LONDON  Printed by V. S. for Andrew Wise, and William  Aspley. 1600."
226,"LONDON  Printed by Thomas Creede, for Richard Oliue,  dwelling in Long Lane. 1600."
227,"Imprinted at London, for <i>Thomas Fisher</i>, and are to be  soulde at his shoppe, at the Signe of the White Hart, in <i>Fleetestreete</i>. 1600."
228,"<i>Printed by  Iames Roberts</i>, 1600."
229,"L<small>ONDON</small>, Printed by <i>G. P.</i> for <i>Richard Hawkins</i>, and are to be sold at his shop in Chancery-Lane, neere Serieants Inne. 1618. [<i>var</i>.: ""sould""; ""<i>S</i>erieants""]"
230,"AT LONDON,  Printed by <i>I. R.</i> for Thomas Heyes,  and are to be sold in Paules Church-yard, at the signe of the Greene Dragon.  1600."
231,"Printed by <i>J.  Roberts</i>, 1600."
232,"LONDON,  Printed by <i>M. P.</i> for <i>Laurence Hayes</i>, and are to be sold at his Shop on Fleetbridge. 1637."
