id,label
158,"""The Apology"" [2E5r]"
159,"""To the Reader"" (verses) signed ""B. I."" (Ben Jonson) [<sup>π</sup>A1v]; ""To the great Variety of Readers"" signed ""Iohn Heminge. Henrie Condell"" [<sup>π</sup>A3r]"
160,"""To the Reader"" (verses) signed ""B. I."" (Ben Jonson) [<sup>π</sup>A1v]; ""To the great variety of Readers"" signed ""John Heminge. Henry Condell."" [<sup>π</sup>A4r]"
161,"""To the Readers"" [2E2v]"
162,"""To the Reader"" signed ""Ed. Blount"" [<i>var</i>. ""Blunt""] (publisher) [A5r]"
163,"""The Booke-seller, to the Reader"" signed ""Iohn Marriot"" [A3r]"
164,"""To the generall Reader"" signed ""Io. Marston"" [K1r]"
165,"""To the generall Reader"" (unsigned) [K1r]"
166,"""To my equall Reader"" signed ""Io: Marston"" [R7r]"
167,"""The Epistle to the Reader"" headed ""To the Generous Reader"" and signed ""Tho. Heywood"" [A4r]"
168,"""To the Reader"" signed ""T. R."" (Thomas Randolph) [<sup>3</sup>A1v]"
169,"note on ""The errours escap't in the Presse"" [A4v]"
170,"""To the Reader"" signed ""Ben. Iohnson"" [Z1v]"
171,"""Fancie, to the Reader"" [*5r]"
172,"""The Stationer to the Reader"" signed ""Humph. Moseley"" [a3r]"
173,"""A Postscript to the Reader"" [F8r]"
174,"""To the Reader"" [<sup>π</sup>A3r]"
175,"""To the Reader"" signed ""Ja. Shirley"" [A3r]; ""The Stationer to the Readers"" signed ""Humphrey Moseley"" [A4r]; ""Postcript"" [<i>sic</i>] [g2r]"
176,"""To the Reader"" [<sup>π</sup>a3r]; ""The Stationer"" (verses) signed ""Hum. Moseley"" with a ""Postscript"" [4*6r]"
177,"""To the generall Reader"" signed ""Io. Marston"" [A2r]; [note without heading; G3v]"
178,"""The Author to the Reader"" (in verse) [A4v]"
179,"""To the Readers"" signed ""A. Brome"" (Alexander Brome, editor) [A2r, mis-signed A3]"
180,"""The Authors Apology to the Reader"" signed ""Aston Cokain"" [A3r]"
181,"""To the Candid Reader"" signed ""James Shirley"" [A3r]"
182,"""To the Readers"" (unsigned, but probably by Alexander Brome, editor) [<sup>π</sup>3r]; ""The Stationers to the Reader"" signed ""A. C. H. B."" (Andrew Crooke [1] and Henry Brome) [a3v]"
183,"""To the Reader"" signed ""H. M."" (Humphrey Moseley) [a2r]; ""The Stationer to the Reader"" signed ""H. M."" (Humphrey Moseley) [A2r]"
